n,repeat,method,energy,optimum,random,feasible,optimal,recovered
14,10,greedy_topk,0.0024128282836127224,-0.00796746612822119,0.012275810371693856,True,False,0.48722261379587073
14,10,mmr,0.0024128282836127224,-0.00796746612822119,0.012275810371693856,True,False,0.48722261379587073
14,10,quota_mmr,0.00022607383394296354,-0.00796746612822119,0.012275810371693856,True,False,0.5952463544032243
14,10,qubo_sa,-0.004136926894121373,-0.00796746612822119,0.012275810371693856,True,False,0.8107747412274938
14,10,qubo_tabu,-0.007967466128221495,-0.00796746612822119,0.012275810371693856,True,True,1.000000000000015
14,10,qubo_feasible,-0.007967466128221495,-0.00796746612822119,0.012275810371693856,True,True,1.000000000000015
14,10,qubo_sb,-0.0053863006450750595,-0.00796746612822119,0.012275810371693856,True,False,0.8724927022976264
14,10,random_feasible,0.012275810371693856,-0.00796746612822119,0.012275810371693856,True,False,0.0
14,11,greedy_topk,0.02308760752891134,-0.0017165251418331806,0.019664952257317243,True,False,-0.16007571449342853
14,11,mmr,0.010682154871373806,-0.0017165251418331806,0.019664952257317243,True,False,0.4201205191882747
14,11,quota_mmr,0.010682154871373806,-0.0017165251418331806,0.019664952257317243,True,False,0.4201205191882747
14,11,qubo_sa,0.0010581510820934503,-0.0017165251418331806,0.019664952257317243,True,False,0.8702299110520361
14,11,qubo_tabu,-0.001716525141833375,-0.0017165251418331806,0.019664952257317243,True,True,1.000000000000009
14,11,qubo_feasible,-0.001716525141833375,-0.0017165251418331806,0.019664952257317243,True,True,1.000000000000009
14,11,qubo_sb,,-0.0017165251418331806,0.019664952257317243,False,False,
14,11,random_feasible,0.019664952257317243,-0.0017165251418331806,0.019664952257317243,True,False,0.0
18,0,greedy_topk,0.021043408547426423,-0.004325289618534622,0.012038598370410145,True,False,-0.5502854934658447
18,0,mmr,-0.0017457507012927365,-0.004325289618534622,0.012038598370410145,True,False,0.8423639345988808
18,0,quota_mmr,0.006238665112272251,-0.004325289618534622,0.012038598370410145,True,False,0.3544349155931802
18,0,qubo_sa,-0.00200700121643968,-0.004325289618534622,0.012038598370410145,True,False,0.8583289983614439
18,0,qubo_tabu,-0.004325289618534428,-0.004325289618534622,0.012038598370410145,True,True,0.9999999999999881
18,0,qubo_feasible,-0.004325289618534428,-0.004325289618534622,0.012038598370410145,True,True,0.9999999999999881
18,0,qubo_sb,,-0.004325289618534622,0.012038598370410145,False,False,
18,0,random_feasible,0.012038598370410145,-0.004325289618534622,0.012038598370410145,True,False,0.0
18,1,greedy_topk,-0.0031287318822102173,-0.005351154570996108,0.015409869158001863,True,False,0.8929521627740485
18,1,mmr,-0.0031287318822102173,-0.005351154570996108,0.015409869158001863,True,False,0.8929521627740485
18,1,quota_mmr,-0.00013279660658888082,-0.005351154570996108,0.015409869158001863,True,False,0.7486464043139414
18,1,qubo_sa,-0.0015795039063936367,-0.005351154570996108,0.015409869158001863,True,False,0.8183302175347733
18,1,qubo_tabu,-0.0053511545709958586,-0.005351154570996108,0.015409869158001863,True,True,0.999999999999988
18,1,qubo_feasible,-0.0053511545709958586,-0.005351154570996108,0.015409869158001863,True,True,0.999999999999988
18,1,qubo_sb,0.01802414129706137,-0.005351154570996108,0.015409869158001863,True,False,-0.12592212085418603
18,1,random_feasible,0.015409869158001863,-0.005351154570996108,0.015409869158001863,True,False,0.0
18,2,greedy_topk,0.005134400332177019,-0.01098525799123884,0.013516979660895516,True,False,0.34211484876314147
18,2,mmr,-0.010985257991239228,-0.01098525799123884,0.013516979660895516,True,True,1.0000000000000158
18,2,quota_mmr,-0.006940050376970264,-0.01098525799123884,0.013516979660895516,True,False,0.8349045637504784
18,2,qubo_sa,-0.004892009654648782,-0.01098525799123884,0.013516979660895516,True,False,0.7513186990062811
18,2,qubo_tabu,-0.010985257991239228,-0.01098525799123884,0.013516979660895516,True,True,1.0000000000000158
18,2,qubo_feasible,-0.010985257991239228,-0.01098525799123884,0.013516979660895516,True,True,1.0000000000000158
